"AUSTIN CAMP MABRY, TX US (USW00013958)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
9/25/1960,,79,64,0,0,0
9/26/1960,,81,63,0.72,0,0
9/27/1960,,75,64,0.04,0,0
9/28/1960,,84,61,0,0,0
9/29/1960,,90,59,0,0,0
9/30/1960,,91,65,0,0,0
10/1/1960,,86,64,0,0,0
10/2/1960,,87,63,0,0,0
10/3/1960,,88,67,0,0,0
10/4/1960,,90,70,0,0,0
10/5/1960,,90,67,0.7,0,0
10/6/1960,,89,64,0.01,0,0
10/7/1960,,82,61,0,0,0
10/8/1960,,88,60,0,0,0
10/9/1960,,90,67,0,0,0
10/10/1960,,89,70,0,0,0
10/11/1960,,87,64,0,0,0
10/12/1960,,82,66,0,0,0
10/13/1960,,89,66,0.02,0,0
10/14/1960,,85,65,0.68,0,0
10/15/1960,,86,66,0,0,0
10/16/1960,,74,66,1.87,0,0
10/17/1960,,77,66,0.01,0,0
10/18/1960,,76,66,1.3,0,0
10/19/1960,,73,57,0,0,0
10/20/1960,,64,47,0,0,0
10/21/1960,,72,45,0,0,0
10/22/1960,,76,51,0,0,0
10/23/1960,,82,59,0,0,0
10/24/1960,,77,66,0.16,0,0
10/25/1960,,71,66,0.34,0,0
10/26/1960,,78,65,0,0,0
10/27/1960,,81,62,0,0,0
10/28/1960,,83,65,4.48,0,0
10/29/1960,,79,63,2.74,0,0
10/30/1960,,71,52,0,0,0
10/31/1960,,72,43,0,0,0
11/1/1960,,75,43,0,0,0
11/2/1960,,87,51,0,0,0
11/3/1960,,79,56,0,0,0
11/4/1960,,81,63,0,0,0
11/5/1960,,68,54,0,0,0
11/6/1960,,67,47,0,0,0
11/7/1960,,70,48,0,0,0
11/8/1960,,72,55,0.04,0,0
11/9/1960,,72,45,0.08,0,0
11/10/1960,,46,36,0,0,0
11/11/1960,,64,32,0,0,0
11/12/1960,,70,54,0,0,0
11/13/1960,,74,65,0.11,0,0
11/14/1960,,80,68,0.01,0,0
11/15/1960,,82,72,0,0,0
11/16/1960,,72,55,0.08,0,0
11/17/1960,,58,52,0.61,0,0
11/18/1960,,63,52,0.16,0,0
11/19/1960,,63,56,0.01,0,0
11/20/1960,,61,54,0.26,0,0
11/21/1960,,57,53,0.49,0,0
11/22/1960,,75,56,0,0,0
11/23/1960,,61,47,0,0,0
11/24/1960,,69,44,0,0,0
11/25/1960,,74,46,0,0,0
11/26/1960,,80,64,0,0,0
11/27/1960,,79,68,0,0,0
11/28/1960,,71,47,0.05,0,0
11/29/1960,,56,40,0,0,0
11/30/1960,,55,35,0,0,0
12/1/1960,,57,37,0,0,0
12/2/1960,,61,34,0,0,0
12/3/1960,,71,52,0,0,0
12/4/1960,,69,62,0,0,0
12/5/1960,,75,64,0,0,0
12/6/1960,,75,45,0.29,0,0
12/7/1960,,45,41,1.15,0,0
12/8/1960,,45,41,0.27,0,0
12/9/1960,,43,40,0.2,0,0
12/10/1960,,50,38,0.16,0,0
12/11/1960,,53,35,0,0,0
12/12/1960,,42,39,0,0,0
12/13/1960,,44,37,0,0,0
12/14/1960,,43,37,0.15,0,0
12/15/1960,,62,35,0,0,0
12/16/1960,,51,32,0,0,0
12/17/1960,,62,30,0,0,0
12/18/1960,,69,33,0,0,0
12/19/1960,,71,41,0,0,0
12/20/1960,,61,33,0,0,0
12/21/1960,,45,27,0,0,0
12/22/1960,,53,27,0,0,0
12/23/1960,,53,35,0,0,0
12/24/1960,,71,41,0,0,0
12/25/1960,,68,38,0,0,0
12/26/1960,,65,51,0,0,0
12/27/1960,,62,48,0,0,0
12/28/1960,,62,43,0.32,0,0
12/29/1960,,45,41,0.92,0,0
12/30/1960,,46,40,0.62,0,0
12/31/1960,,52,40,0,0,0
1/1/1961,,47,33,0,0,0
1/2/1961,,52,35,0,0,0
1/3/1961,,53,33,0,0,0
1/4/1961,,55,35,0,0,0
1/5/1961,,52,47,0,0,0
1/6/1961,,55,49,0.53,0,0
1/7/1961,,56,48,0.47,0,0
1/8/1961,,53,38,0.01,0,0
1/9/1961,,54,33,0,0,0
1/10/1961,,59,29,0,0,0
1/11/1961,,49,44,0.12,0,0
1/12/1961,,51,45,0,0,0
1/13/1961,,65,44,0,0,0
1/14/1961,,62,42,0,0,0
1/15/1961,,66,41,0,0,0
1/16/1961,,71,39,0,0,0
1/17/1961,,74,38,0,0,0
1/18/1961,,71,50,0,0,0
1/19/1961,,62,37,0.01,0,0
1/20/1961,,56,31,0,0,0
1/21/1961,,48,30,0,0,0
1/22/1961,,56,35,0,0,0
1/23/1961,,68,39,0,0,0
1/24/1961,,73,33,0.06,0,0
1/25/1961,,33,25,0.05,0,0
1/26/1961,,42,28,0,0,0
1/27/1961,,32,26,0,0,0
1/28/1961,,39,25,0.02,0,0
1/29/1961,,51,26,0,0,0
1/30/1961,,60,27,0,0,0
1/31/1961,,64,38,0,0,0
2/1/1961,,72,52,0,0,0
2/2/1961,,64,40,0,0,0
2/3/1961,,70,35,0,0,0
2/4/1961,,64,40,0,0,0
2/5/1961,,53,37,2.24,0,0
2/6/1961,,38,34,0.31,0,0
2/7/1961,,48,30,0,0,0
2/8/1961,,54,30,0,0,0
2/9/1961,,65,38,0,0,0
2/10/1961,,68,42,0,0,0
2/11/1961,,75,37,0,0,0
2/12/1961,,79,43,0,0,0
2/13/1961,,78,55,0,0,0
2/14/1961,,76,57,0,0,0
2/15/1961,,75,61,0,0,0
2/16/1961,,76,60,2.07,0,0
2/17/1961,,80,65,0,0,0
2/18/1961,,75,51,0.02,0,0
2/19/1961,,51,40,0.14,0,0
2/20/1961,,48,43,0.06,0,0
2/21/1961,,49,42,0,0,0
2/22/1961,,73,39,0,0,0
2/23/1961,,78,48,0,0,0
2/24/1961,,62,41,0.01,0,0
2/25/1961,,72,38,0,0,0
2/26/1961,,74,41,0,0,0
2/27/1961,,67,46,0,0,0
2/28/1961,,61,37,0,0,0
3/1/1961,,69,43,0,0,0
3/2/1961,,73,47,0,0,0
3/3/1961,,74,62,0,0,0
3/4/1961,,72,65,0.02,0,0
3/5/1961,,81,67,0,0,0
3/6/1961,,84,63,0,0,0
3/7/1961,,83,64,0,0,0
3/8/1961,,68,50,0,0,0
3/9/1961,,66,43,0,0,0
3/10/1961,,71,36,0,0,0
3/11/1961,,70,57,0,0,0
3/12/1961,,82,64,0,0,0
3/13/1961,,76,55,0,0,0
3/14/1961,,82,49,0,0,0
3/15/1961,,78,57,0,0,0
3/16/1961,,78,60,0.45,0,0
3/17/1961,,74,53,0.01,0,0
3/18/1961,,70,47,0,0,0
3/19/1961,,56,46,0.06,0,0
3/20/1961,,65,45,0,0,0
3/21/1961,,80,40,0,0,0
3/22/1961,,75,51,0,0,0
3/23/1961,,78,46,0,0,0
3/24/1961,,79,44,0,0,0
3/25/1961,,71,55,0,0,0
3/26/1961,,84,65,0,0,0
3/27/1961,,85,65,0.13,0,0
3/28/1961,,86,68,0,0,0
3/29/1961,,76,52,0,0,0
3/30/1961,,53,46,0,0,0
3/31/1961,,63,42,0,0,0
4/1/1961,,69,41,0,0,0
4/2/1961,,77,41,0,0,0
4/3/1961,,81,52,0,0,0
4/4/1961,,82,46,0,0,0
4/5/1961,,73,48,0.05,0,0
4/6/1961,,63,46,0,0,0
4/7/1961,,68,45,0,0,0
4/8/1961,,75,51,0.02,0,0
4/9/1961,,70,48,0,0,0
4/10/1961,,74,40,0,0,0
4/11/1961,,84,58,0,0,0
4/12/1961,,75,49,0,0,0
4/13/1961,,80,42,0,0,0
4/14/1961,,94,56,0,0,0
4/15/1961,,67,50,0,0,0
4/16/1961,,72,37,0,0,0
4/17/1961,,79,47,0,0,0
4/18/1961,,83,58,0,0,0
4/19/1961,,84,63,0,0,0
4/20/1961,,81,70,0,0,0
4/21/1961,,85,69,0,0,0
4/22/1961,,85,68,0,0,0
4/23/1961,,86,68,0,0,0
4/24/1961,,85,69,0,0,0
4/25/1961,,92,67,0,0,0
4/26/1961,,80,62,0,0,0
4/27/1961,,93,66,0,0,0
4/28/1961,,88,67,0,0,0
4/29/1961,,81,65,0.03,0,0
4/30/1961,,89,68,0,0,0
5/1/1961,,88,70,0,0,0
5/2/1961,,71,61,0,0,0
5/3/1961,,85,65,0,0,0
5/4/1961,,88,72,0,0,0
5/5/1961,,83,74,0.01,0,0
5/6/1961,,89,74,0,0,0
5/7/1961,,92,73,0,0,0
5/8/1961,,84,62,0.6,0,0
5/9/1961,,80,56,0,0,0
5/10/1961,,85,51,0,0,0
5/11/1961,,87,52,0,0,0
5/12/1961,,88,57,0,0,0
5/13/1961,,90,68,0,0,0
5/14/1961,,93,73,0,0,0
5/15/1961,,91,65,0,0,0
5/16/1961,,88,61,0,0,0
5/17/1961,,89,73,0,0,0
5/18/1961,,91,71,0,0,0
5/19/1961,,89,69,0,0,0
5/20/1961,,91,70,0,0,0
5/21/1961,,93,68,0,0,0
5/22/1961,,95,74,0,0,0
5/23/1961,,90,63,0,0,0
5/24/1961,,85,61,0,0,0
5/25/1961,,88,65,0.42,0,0
5/26/1961,,79,65,0,0,0
5/27/1961,,78,60,0,0,0
5/28/1961,,85,57,0,0,0
5/29/1961,,89,63,0,0,0
5/30/1961,,90,65,0,0,0
5/31/1961,,93,67,0,0,0
6/1/1961,,94,72,0,0,0
6/2/1961,,93,70,0,0,0
6/3/1961,,94,73,0,0,0
6/4/1961,,94,72,0,0,0
6/5/1961,,94,75,0,0,0
6/6/1961,,94,74,0,0,0
6/7/1961,,95,72,0,0,0
6/8/1961,,93,69,1.02,0,0
6/9/1961,,89,66,0.57,0,0
6/10/1961,,90,67,0,0,0
6/11/1961,,85,73,0.1,0,0
6/12/1961,,92,72,1.22,0,0
6/13/1961,,89,75,0.1,0,0
6/14/1961,,91,75,0,0,0
6/15/1961,,85,73,0.93,0,0
6/16/1961,,85,66,2.52,0,0
6/17/1961,,68,66,2.54,0,0
6/18/1961,,71,66,2.43,0,0
6/19/1961,,80,67,0,0,0
6/20/1961,,86,65,0,0,0
6/21/1961,,88,66,0,0,0
6/22/1961,,92,61,0,0,0
6/23/1961,,92,70,0,0,0
6/24/1961,,91,71,0,0,0
6/25/1961,,89,74,0,0,0
6/26/1961,,87,69,0,0,0
6/27/1961,,92,71,0,0,0
6/28/1961,,92,72,0,0,0
6/29/1961,,92,73,0,0,0
6/30/1961,,91,70,0,0,0
7/1/1961,,91,73,0,0,0
7/2/1961,,94,71,0,0,0
7/3/1961,,91,73,0,0,0
7/4/1961,,93,71,0,0,0
7/5/1961,,94,72,0,0,0
7/6/1961,,93,72,0,0,0
7/7/1961,,94,72,0,0,0
7/8/1961,,94,73,0,0,0
7/9/1961,,86,68,4.67,0,0
7/10/1961,,81,69,0.8,0,0
7/11/1961,,85,69,0,0,0
7/12/1961,,93,70,0.3,0,0
7/13/1961,,90,74,0.05,0,0
7/14/1961,,92,74,0,0,0
7/15/1961,,91,76,0,0,0
7/16/1961,,92,76,0,0,0
7/17/1961,,90,68,2.12,0,0
7/18/1961,,92,74,0,0,0
7/19/1961,,93,74,0,0,0
7/20/1961,,93,74,0,0,0
7/21/1961,,92,74,0,0,0
7/22/1961,,88,72,0.41,0,0
7/23/1961,,88,71,0.01,0,0
7/24/1961,,87,75,0,0,0
7/25/1961,,91,73,0,0,0
7/26/1961,,92,72,0.04,0,0
7/27/1961,,92,70,0,0,0
7/28/1961,,91,70,0,0,0
7/29/1961,,92,71,0,0,0
7/30/1961,,92,72,0,0,0
7/31/1961,,93,75,0,0,0
8/1/1961,,94,73,0,0,0
8/2/1961,,94,73,0,0,0
8/3/1961,,98,75,0,0,0
8/4/1961,,101,74,0,0,0
8/5/1961,,93,73,0.2,0,0
8/6/1961,,96,74,0,0,0
8/7/1961,,96,74,0,0,0
8/8/1961,,93,72,0,0,0
8/9/1961,,94,71,0,0,0
8/10/1961,,94,74,0,0,0
8/11/1961,,92,74,0.08,0,0
8/12/1961,,93,71,0,0,0
8/13/1961,,94,72,0,0,0
8/14/1961,,93,73,0,0,0
8/15/1961,,93,72,0,0,0
8/16/1961,,93,73,0,0,0
8/17/1961,,91,73,0,0,0
8/18/1961,,90,73,0,0,0
8/19/1961,,92,71,0,0,0
8/20/1961,,92,71,0,0,0
8/21/1961,,92,70,0,0,0
8/22/1961,,98,72,0.04,0,0
8/23/1961,,86,64,0,0,0
8/24/1961,,88,64,0,0,0
8/25/1961,,88,65,0,0,0
8/26/1961,,90,66,0,0,0
8/27/1961,,91,67,0,0,0
8/28/1961,,91,66,0,0,0
8/29/1961,,84,69,0.08,0,0
8/30/1961,,90,69,0,0,0
8/31/1961,,92,72,0,0,0
9/1/1961,,97,74,0,0,0
9/2/1961,,96,78,0,0,0
9/3/1961,,96,79,0,0,0
9/4/1961,,91,75,0,0,0
9/5/1961,,93,69,0,0,0
9/6/1961,,95,73,0,0,0
9/7/1961,,96,74,0,0,0
9/8/1961,,92,72,0,0,0
9/9/1961,,94,73,0,0,0
9/10/1961,,91,76,0,0,0
9/11/1961,,81,72,1.83,0,0
9/12/1961,,77,72,1.85,0,0
9/13/1961,,86,66,0,0,0
9/14/1961,,75,59,0,0,0
9/15/1961,,76,57,0,0,0
9/16/1961,,76,58,0,0,0
9/17/1961,,79,55,0,0,0
9/18/1961,,81,56,0,0,0
9/19/1961,,82,59,0,0,0
9/20/1961,,89,68,0,0,0
9/21/1961,,90,72,0,0,0
9/22/1961,,91,74,0,0,0
9/23/1961,,91,74,0,0,0
9/24/1961,,91,72,0,0,0
9/25/1961,,81,66,0,0,0
9/26/1961,,90,64,0,0,0
9/27/1961,,89,69,0,0,0
9/28/1961,,88,68,0,0,0
9/29/1961,,88,68,0,0,0
9/30/1961,,90,70,0,0,0
10/1/1961,,91,71,0.03,0,0
10/2/1961,,76,53,0.31,0,0
10/3/1961,,70,48,0,0,0
10/4/1961,,73,50,0,0,0
10/5/1961,,77,49,0,0,0
10/6/1961,,81,53,0,0,0
10/7/1961,,85,58,0,0,0
10/8/1961,,89,65,0,0,0
10/9/1961,,87,74,0,0,0
10/10/1961,,80,72,0.42,0,0
10/11/1961,,86,70,0,0,0
10/12/1961,,86,69,0,0,0
10/13/1961,,86,64,0,0,0
10/14/1961,,77,59,0.1,0,0
10/15/1961,,74,54,0,0,0
10/16/1961,,76,49,0,0,0
10/17/1961,,80,46,0,0,0
10/18/1961,,82,51,0,0,0
10/19/1961,,76,58,0,0,0
10/20/1961,,79,50,0,0,0
10/21/1961,,82,50,0,0,0
10/22/1961,,82,53,0,0,0
10/23/1961,,81,59,0,0,0
10/24/1961,,84,67,0,0,0
10/25/1961,,77,64,0.04,0,0
10/26/1961,,67,54,0,0,0
10/27/1961,,76,52,0,0,0
10/28/1961,,81,69,0,0,0
10/29/1961,,83,71,0,0,0
10/30/1961,,83,69,0,0,0
10/31/1961,,81,68,0.01,0,0
11/1/1961,,85,69,0.01,0,0
11/2/1961,,75,54,0.43,0,0
11/3/1961,,59,43,0,0,0
11/4/1961,,70,39,0,0,0
11/5/1961,,60,48,0.02,0,0
11/6/1961,,57,41,0,0,0
11/7/1961,,65,41,0,0,0
11/8/1961,,64,47,0,0,0
11/9/1961,,66,41,0,0,0
11/10/1961,,64,47,0,0,0
11/11/1961,,78,60,0,0,0
11/12/1961,,80,62,0,0,0
11/13/1961,,69,49,1.84,0,0
11/14/1961,,54,45,0.09,0,0
11/15/1961,,68,47,0.12,0,0
11/16/1961,,60,45,0,0,0
11/17/1961,,53,41,0,0,0
11/18/1961,,63,44,0,0,0
11/19/1961,,61,42,0,0,0
11/20/1961,,61,46,0,0,0
11/21/1961,,70,55,0.01,0,0
11/22/1961,,70,47,0.3,0,0
11/23/1961,,76,39,0,0,0
11/24/1961,,71,40,0,0,0
11/25/1961,,72,44,0,0,0
11/26/1961,,75,53,0,0,0
11/27/1961,,69,47,0,0,0
11/28/1961,,48,45,0,0,0
11/29/1961,,51,45,0,0,0
11/30/1961,,62,45,0,0,0
12/1/1961,,74,53,0,0,0
12/2/1961,,75,59,0,0,0
12/3/1961,,76,58,0,0,0
12/4/1961,,78,64,0,0,0
12/5/1961,,68,52,0.01,0,0
12/6/1961,,64,53,0,0,0
12/7/1961,,57,49,0.02,0,0
12/8/1961,,57,48,0.02,0,0
12/9/1961,,79,55,0.07,0,0
12/10/1961,,59,41,0.06,0,0
12/11/1961,,49,35,0.07,0,0
12/12/1961,,40,28,0,0,0
12/13/1961,,38,24,0,0,0
12/14/1961,,44,37,0,0,0
12/15/1961,,45,41,0.07,0,0
12/16/1961,,66,44,0.07,0,0
12/17/1961,,68,50,0.52,0,0
12/18/1961,,75,39,0,0,0
12/19/1961,,57,40,0,0,0
12/20/1961,,59,34,0,0,0
12/21/1961,,69,38,0,0,0
12/22/1961,,63,44,0,0,0
12/23/1961,,61,36,0,0,0
12/24/1961,,61,34,0,0,0
12/25/1961,,62,32,0,0,0
12/26/1961,,74,46,0,0,0
12/27/1961,,55,36,0,0,0
12/28/1961,,52,34,0,0,0
12/29/1961,,61,29,0,0,0
12/30/1961,,67,41,0,0,0
12/31/1961,,62,46,0,0,0
1/1/1962,,58,37,0,0,0
1/2/1962,,69,37,0,0,0
1/3/1962,,65,39,0,0,0
1/4/1962,,76,52,0,0,0
1/5/1962,,58,35,0,0,0
1/6/1962,,61,34,0,0,0
1/7/1962,,61,38,0,0,0
1/8/1962,,69,34,0,0,0
1/9/1962,,55,19,0.03,0,0
1/10/1962,,20,13,0,0,0
1/11/1962,,30,16,0,0,0
1/12/1962,,49,13,0,0,0
1/13/1962,,56,20,0.04,0,0
1/14/1962,,73,40,0.04,0,0
1/15/1962,,51,29,0,0,0
1/16/1962,,59,30,0,0,0
1/17/1962,,55,35,0,0,0
1/18/1962,,49,43,0,0,0
1/19/1962,,47,32,0,0,0
1/20/1962,,32,28,0.01,0,0
1/21/1962,,57,32,0.07,0,0
1/22/1962,,65,25,0.05,0,0
1/23/1962,,32,25,0.03,0,0
1/24/1962,,46,32,0,0,0
1/25/1962,,58,46,0.06,0,0
1/26/1962,,68,52,0.23,0,0
1/27/1962,,63,45,0,0,0
1/28/1962,,65,38,0,0,0
1/29/1962,,73,40,0,0,0
1/30/1962,,77,42,0,0,0
1/31/1962,,78,43,0,0,0
2/1/1962,,75,45,0,0,0
2/2/1962,,77,48,0,0,0
2/3/1962,,79,49,0,0,0
2/4/1962,,80,49,0,0,0
2/5/1962,,62,44,0,0,0
2/6/1962,,52,32,0,0,0
2/7/1962,,65,37,0,0,0
2/8/1962,,85,62,0,0,0
2/9/1962,,87,51,0,0,0
2/10/1962,,75,47,0,0,0
2/11/1962,,78,51,0,0,0
2/12/1962,,82,57,0,0,0
2/13/1962,,83,61,0,0,0
2/14/1962,,76,59,0.05,0,0
2/15/1962,,82,56,0.27,0,0
2/16/1962,,69,45,0,0,0
2/17/1962,,76,50,0,0,0
2/18/1962,,69,51,0,0,0
2/19/1962,,72,43,0,0,0
2/20/1962,,68,51,0.02,0,0
2/21/1962,,75,57,0,0,0
2/22/1962,,79,55,0,0,0
2/23/1962,,75,55,0.19,0,0
2/24/1962,,66,44,0,0,0
2/25/1962,,80,49,0,0,0
2/26/1962,,71,43,0.06,0,0
2/27/1962,,49,33,0,0,0
2/28/1962,,42,26,0.04,0,0
3/1/1962,,46,23,0,0,0
3/2/1962,,61,30,0,0,0
3/3/1962,,70,36,0,0,0
3/4/1962,,66,46,0,0,0
3/5/1962,,61,40,0,0,0
3/6/1962,,60,34,0,0,0
3/7/1962,,68,40,0,0,0
3/8/1962,,75,60,0,0,0
3/9/1962,,74,52,0,0,0
3/10/1962,,81,54,0.23,0,0
3/11/1962,,71,52,0.34,0,0
3/12/1962,,65,45,0,0,0
3/13/1962,,60,41,0,0,0
3/14/1962,,50,35,0.61,0,0
3/15/1962,,55,35,0,0,0
3/16/1962,,65,34,0,0,0
3/17/1962,,66,41,0,0,0
3/18/1962,,69,55,0,0,0
3/19/1962,,70,60,0,0,0
3/20/1962,,81,63,0,0,0
3/21/1962,,73,51,0,0,0
3/22/1962,,74,54,0,0,0
3/23/1962,,79,45,0,0,0
3/24/1962,,80,59,0,0,0
3/25/1962,,72,49,0,0,0
3/26/1962,,78,49,0,0,0
3/27/1962,,82,49,0,0,0
3/28/1962,,81,56,0,0,0
3/29/1962,,81,61,0,0,0
3/30/1962,,66,48,0,0,0
3/31/1962,,66,44,0.01,0,0
4/1/1962,,66,43,0,0,0
4/2/1962,,66,39,0,0,0
4/3/1962,,69,45,0,0,0
4/4/1962,,69,54,1.12,0,0
4/5/1962,,71,53,0.19,0,0
4/6/1962,,61,54,0.35,0,0
4/7/1962,,74,53,0,0,0
4/8/1962,,82,55,0,0,0
4/9/1962,,80,53,0,0,0
4/10/1962,,83,68,0,0,0
4/11/1962,,74,57,0.04,0,0
4/12/1962,,74,50,0,0,0
4/13/1962,,82,52,0,0,0
4/14/1962,,82,58,0,0,0
4/15/1962,,83,64,0,0,0
4/16/1962,,77,63,0,0,0
4/17/1962,,84,63,0,0,0
4/18/1962,,79,60,0,0,0
4/19/1962,,85,61,0,0,0
4/20/1962,,83,61,0,0,0
4/21/1962,,82,65,0,0,0
4/22/1962,,77,65,0,0,0
4/23/1962,,68,59,0.64,0,0
4/24/1962,,79,58,0,0,0
4/25/1962,,81,55,0,0,0
4/26/1962,,83,67,0,0,0
4/27/1962,,78,57,1.33,0,0
4/28/1962,,90,62,0,0,0
4/29/1962,,88,68,0,0,0
4/30/1962,,85,65,0.37,0,0
5/1/1962,,73,58,0,0,0
5/2/1962,,79,54,0,0,0
5/3/1962,,80,58,0,0,0
5/4/1962,,83,59,0,0,0
5/5/1962,,85,62,0,0,0
5/6/1962,,87,61,0,0,0
5/7/1962,,87,63,0,0,0
5/8/1962,,86,64,0,0,0
5/9/1962,,87,65,0,0,0
5/10/1962,,87,65,0,0,0
5/11/1962,,86,67,0,0,0
5/12/1962,,87,67,0,0,0
5/13/1962,,87,67,0,0,0
5/14/1962,,87,68,0,0,0
5/15/1962,,87,70,0,0,0
5/16/1962,,86,71,0,0,0
5/17/1962,,87,70,0,0,0
5/18/1962,,88,70,0,0,0
5/19/1962,,89,69,0,0,0
5/20/1962,,89,66,0,0,0
5/21/1962,,87,69,0,0,0
5/22/1962,,84,67,0,0,0
5/23/1962,,92,70,0,0,0
5/24/1962,,92,66,0,0,0
5/25/1962,,90,72,0,0,0
5/26/1962,,91,72,0,0,0
5/27/1962,,91,73,0,0,0
5/28/1962,,88,72,0,0,0
5/29/1962,,88,60,1.06,0,0
5/30/1962,,90,68,0,0,0
5/31/1962,,90,73,0,0,0
6/1/1962,,84,65,1.29,0,0
6/2/1962,,82,65,0.89,0,0
6/3/1962,,84,64,1.92,0,0
6/4/1962,,87,65,0,0,0
6/5/1962,,90,73,0,0,0
6/6/1962,,91,71,0,0,0
6/7/1962,,91,73,0.01,0,0
6/8/1962,,91,75,0,0,0
6/9/1962,,90,75,0.04,0,0
6/10/1962,,89,71,1.81,0,0
6/11/1962,,91,72,0,0,0
6/12/1962,,89,70,0.04,0,0
6/13/1962,,91,68,0.6,0,0
6/14/1962,,90,68,0,0,0
6/15/1962,,90,70,0,0,0
6/16/1962,,91,69,0,0,0
6/17/1962,,94,71,0,0,0
6/18/1962,,94,74,0,0,0
6/19/1962,,98,77,0,0,0
6/20/1962,,93,73,0,0,0
6/21/1962,,93,71,0,0,0
6/22/1962,,92,71,0,0,0
6/23/1962,,95,72,0,0,0
6/24/1962,,93,74,0,0,0
6/25/1962,,93,70,0,0,0
6/26/1962,,93,71,0.24,0,0
6/27/1962,,75,69,1.19,0,0
6/28/1962,,87,69,0.1,0,0
6/29/1962,,88,71,0,0,0
6/30/1962,,88,72,0.08,0,0
7/1/1962,,88,72,0,0,0
7/2/1962,,92,74,0,0,0
7/3/1962,,92,73,0,0,0
7/4/1962,,94,74,0,0,0
7/5/1962,,94,73,0,0,0
7/6/1962,,95,71,0,0,0
7/7/1962,,95,72,0,0,0
7/8/1962,,95,72,0,0,0
7/9/1962,,96,75,0,0,0
7/10/1962,,97,74,0,0,0
7/11/1962,,99,73,0,0,0
7/12/1962,,98,73,0,0,0
7/13/1962,,96,71,0,0,0
7/14/1962,,98,75,0,0,0
7/15/1962,,98,75,0,0,0
7/16/1962,,98,75,0,0,0
7/17/1962,,97,72,0,0,0
7/18/1962,,97,76,0,0,0
7/19/1962,,95,73,0,0,0
7/20/1962,,98,75,0,0,0
7/21/1962,,97,75,0,0,0
7/22/1962,,98,76,0,0,0
7/23/1962,,99,76,0,0,0
7/24/1962,,99,72,0,0,0
7/25/1962,,100,76,0,0,0
7/26/1962,,99,76,0,0,0
7/27/1962,,96,76,0,0,0
7/28/1962,,101,75,0,0,0
7/29/1962,,100,72,0,0,0
7/30/1962,,101,75,0,0,0
7/31/1962,,100,74,0,0,0
8/1/1962,,100,75,0,0,0
8/2/1962,,98,75,0,0,0
8/3/1962,,100,76,0,0,0
8/4/1962,,102,75,0,0,0
8/5/1962,,102,76,0,0,0
8/6/1962,,101,75,0,0,0
8/7/1962,,101,77,0,0,0
8/8/1962,,102,76,0,0,0
8/9/1962,,105,75,0,0,0
8/10/1962,,104,80,0,0,0
8/11/1962,,103,77,0,0,0
8/12/1962,,105,78,0,0,0
8/13/1962,,102,80,0,0,0
8/14/1962,,98,78,0,0,0
8/15/1962,,99,74,0,0,0
8/16/1962,,99,70,0,0,0
8/17/1962,,100,73,0,0,0
8/18/1962,,100,72,0,0,0
8/19/1962,,98,75,0,0,0
8/20/1962,,97,74,0,0,0
8/21/1962,,97,74,0,0,0
8/22/1962,,97,75,0,0,0
8/23/1962,,97,76,0,0,0
8/24/1962,,99,72,0.31,0,0
8/25/1962,,89,70,4.24,0,0
8/26/1962,,91,72,0,0,0
8/27/1962,,91,71,0,0,0
8/28/1962,,94,73,0,0,0
8/29/1962,,94,74,0,0,0
8/30/1962,,98,77,0.02,0,0
8/31/1962,,98,78,0.01,0,0
9/1/1962,,97,75,0,0,0
9/2/1962,,97,76,0,0,0
9/3/1962,,97,74,0,0,0
9/4/1962,,96,74,0.16,0,0
9/5/1962,,94,74,0.08,0,0
9/6/1962,,89,71,0.43,0,0
9/7/1962,,92,71,0.68,0,0
9/8/1962,,91,70,1.1,0,0
9/9/1962,,80,72,0.2,0,0
9/10/1962,,83,67,0,0,0
9/11/1962,,91,69,0,0,0
9/12/1962,,94,74,0,0,0
9/13/1962,,94,74,0,0,0
9/14/1962,,93,76,0,0,0
9/15/1962,,95,75,0,0,0
9/16/1962,,96,75,0.22,0,0
9/17/1962,,92,75,0,0,0
9/18/1962,,89,71,0,0,0
9/19/1962,,90,69,0,0,0
9/20/1962,,89,69,0,0,0
9/21/1962,,87,67,0,0,0
9/22/1962,,88,64,0,0,0
9/23/1962,,87,65,0,0,0
9/24/1962,,90,64,0,0,0
9/25/1962,,92,68,1.01,0,0
9/26/1962,,71,66,0.87,0,0
9/27/1962,,74,61,0,0,0
9/28/1962,,83,60,0,0,0
9/29/1962,,84,61,0,0,0
9/30/1962,,89,68,0,0,0
10/1/1962,,81,64,1.55,0,0
10/2/1962,,81,57,0,0,0
10/3/1962,,85,58,0,0,0
10/4/1962,,86,59,0,0,0
10/5/1962,,89,65,0,0,0
10/6/1962,,90,72,0,0,0
10/7/1962,,93,76,0,0,0
10/8/1962,,92,72,0.35,0,0
10/9/1962,,85,66,0.99,0,0
10/10/1962,,91,74,0,0,0
10/11/1962,,92,74,0,0,0
10/12/1962,,92,75,0,0,0
10/13/1962,,90,74,0,0,0
10/14/1962,,91,74,0,0,0
10/15/1962,,93,75,0,0,0
10/16/1962,,91,72,0,0,0
10/17/1962,,84,69,0,0,0
